affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,policy_continuation_date,policy_start_date_pol,policy_lastchange_date,premium_wa,premium_other,zipcode_link_pol,zip4_pol,place_residence,birth_date_pol,gender,private_commercial,bonus_malus_percent,other_cover,premium_other_incl_discount,worth_car,brand_pol,builddate_car,weight_car,mileage_car,power_car,fuel_car,chassis,drive,turbo,transmission,zip4_reg,PROVINCE,URB,INCOME,SOCCL_A,SOCCL_B1,SOCCL_B2,SOCCL_C,SOCCL_D,EDU_HIGH,EDU_MID,EDU_LOW,DINK,OWN_HOUSE,AVG_HOUSE,RENT_PRICE,STAGE_OF_LIFE,SINGLE,FAM,FAM_WCHILD,SINGLES_YOUNG,SINGLES_MID,SINGLES_OLD,FAM_CHILD_Y,FAM_CHILD_O,FAM_WCHILD_Y,FAM_WCHILD_MED,FAM_WCHILD_OLD,CIT_HOUSEHOLD,LOAN,SAVINGS,SHOP_ONLINE,CAR,conv,churn
other,Requestaccepted,4917,11197.0,12470,8265,1977-01-01,FORD,2019-09-30,2019-10-17,2019-11-01,602.16,2013.0,November,,Y,,2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,8265.0,Overijssel,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,4.0,6.0,10.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,6.0,4.0,0,-1
other,Tailoredofferrejected,5040,,12547,4221,1971-09-01,AUDI,2019-10-07,,,1222.68,2012.0,March,,,Y,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,4221.0,South Holland,7.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,10.0,,4.0,2.0,5.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,6.0,2.0,5.0,5.0,5.0,0,-1
other,Policycreated,5083,11188.0,12575,6662,1995-11-01,PEUGEOT,2019-10-10,2019-10-10,2019-10-11,743.76,2010.0,September,Y,,,2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,6662.0,Gelderland,4.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,5.0,6.0,,9.0,3.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,6.0,4.0,5.0,1,1
T&B,Policycreated,5086,11189.0,12576,2134,1994-10-01,FIAT,2019-10-10,2019-10-10,2019-10-11,970.2,2010.0,September,,,Y,2019-10-10,2020-10-11,2019-10-11,2019-10-11,1631.31,1078.99,12576.0,2134.0,HOOFDDORP,1994-10-01,F,P,72.5,CAS,999.3,16929.0,FIAT,2010-09-01,1120.0,10,63.0,DIESEL,HATCHB.,FWD,YES,MANUAL,2134.0,North Holland,3.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,4.0,1.0,7.0,9.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,3.0,1,0
T&B,Personaloffer,5089,,12577,7512,1996-01-01,VOLKSWAGEN,2019-10-10,,,1259.88,2003.0,September,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7512.0,Overijssel,2.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,8.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0,-1
Seguros International Ltd.,Policycreated,5091,11190.0,12579,3436,1983-03-01,VOLKSWAGEN,2019-10-10,2019-10-10,2019-10-11,761.64,2014.0,August,,,Y,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,3436.0,Utrecht,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,7.0,7.0,1.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1,1
other,Waitresponsebackoffice,5101,11191.0,11906,4873,1979-12-01,FORD,2019-10-11,2019-10-11,2019-10-25,529.92,2010.0,February,,Y,,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,4873.0,North Brabant,4.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,5.0,10.0,,4.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,6.0,1.0,5.0,6.0,5.0,0,1
T&B,Policycreated,5104,11192.0,11521,3903,1993-02-01,RENAULT,2019-10-11,2019-10-11,2019-10-12,659.88,2013.0,December,,Y,,2019-10-11,2020-10-12,2019-10-12,2019-10-12,1332.47,849.08,11521.0,3903.0,VEENENDAAL,1993-02-01,M,P,75.0,BEP,849.08,29701.0,RENAULT,2013-12-01,1283.0,UNKNOWN,81.0,DIESEL,COMBI,FWD,YES,MANUAL,3903.0,Utrecht,3.0,6.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,6.0,4.0,9.0,11.0,6.0,2.0,5.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,6.0,6.0,5.0,1,0
T&B,Personaloffer,5111,,12592,7091,1985-03-01,SUZUKI,2019-10-11,,,339.24,2005.0,January,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7091.0,Gelderland,6.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,8.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,0,-1
T&B,Policycreated,5112,11193.0,11485,4102,1966-09-01,KIA,2019-10-11,2019-10-11,2019-10-12,441.24,2014.0,October,,,Y,2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,4102.0,Gelderland,4.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,5.0,5.0,,9.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,1,1
Insuro,Policycreated,5115,11198.0,12594,3142,1994-11-01,OPEL,2019-10-12,2019-10-14,2019-10-15,559.2,2005.0,February,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3142.0,South Holland,4.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,8.0,6.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1,1
T&B,Personaloffer,5123,,12601,7742,1972-01-01,FORD,2019-10-13,,,246.0,2004.0,April,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7742.0,Drenthe,5.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,9.0,,9.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,2.0,4.0,5.0,5.0,0,-1
T&B,Policycreated,5124,11194.0,12602,2801,1993-07-01,VOLKSWAGEN,2019-10-13,2019-10-13,2019-10-14,1085.16,2003.0,May,Y,,,2019-10-13,2020-10-14,2019-10-14,2019-10-14,1832.38,72.2,12602.0,2801.0,GOUDA,1993-07-01,M,P,55.0,,,19633.0,VOLKSWAGEN,2003-05-01,1063.0,15,55.0,DIESEL,HATCHB.,FWD,YES,MANUAL,2801.0,South Holland,3.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,,8.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,6.0,5.0,1,0
other,Incompleterequest,5125,,10925,2741,1970-01-01,VOLKSWAGEN,2019-10-14,,,428.64,2004.0,November,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,2741.0,South Holland,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,,2.0,5.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,6.0,4.0,0,-1
other,Incompleterequest,5126,,12603,7316,,FORD,2019-10-14,,,731.52,2019.0,May,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7316.0,Gelderland,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,5.0,13.0,,4.0,3.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,6.0,5.0,0,-1
other,Calculatenewpremium,5127,,11219,3645,1968-12-01,AUDI,2019-10-14,,,995.52,2015.0,November,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3645.0,Utrecht,6.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,5.0,3.0,7.0,7.0,6.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,6.0,6.0,3.0,0,-1
other,Calculatenewpremium,5128,,12604,6814,1951-08-01,CITROEN,2019-10-14,,,506.76,2014.0,September,,Y,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,6814.0,Gelderland,2.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,,1.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,6.0,6.0,1.0,0,-1
other,Incompleterequest,5129,,12605,6351,1976-05-01,KIA,2019-10-14,,,639.12,2015.0,February,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,6351.0,Limburg,6.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,6.0,,9.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,6.0,4.0,5.0,0,-1
Insuro,Incompleterequest,5130,,10937,2545,1988-12-01,DAIHATSU,2019-10-14,,,326.52,2006.0,July,,Y,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,2545.0,South Holland,1.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,4.0,8.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,0,-1
other,Personaloffer,5131,,12606,1404,1979-03-01,DUCATI,2019-10-14,,,118.32,2010.0,July,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,1404.0,North Holland,4.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,3.0,5.0,11.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,6.0,3.0,0,-1
T&B,Personaloffer,5132,,12607,8032,1970-01-01,FORD,2019-10-14,,,267.72,2007.0,August,Y,,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,Overijssel,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,8.0,,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Incompleterequest,5133,,12608,3025,1990-02-01,AUDI,2019-10-14,,,324.24,2000.0,October,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3025.0,South Holland,1.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,5.0,9.0,8.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,6.0,5.0,0,-1
Seguros International Ltd.,Incompleterequest,5134,,12609,7532,1991-01-01,TOYOTA,2019-10-14,,,231.72,2009.0,April,,Y,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7532.0,Overijssel,2.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,,6.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0,-1
other,Calculatenewpremium,5135,,12603,7316,1972-10-01,FORD,2019-10-14,,,770.28,2019.0,May,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,7316.0,Gelderland,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,5.0,13.0,,4.0,3.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,6.0,5.0,0,-1
T&B,Incompleterequest,5136,,12610,3227,1995-10-01,VOLKSWAGEN,2019-10-14,,,1061.76,2011.0,February,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3227.0,South Holland,7.0,6.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,6.0,11.0,9.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,0,-1
T&B,Incompleterequest,5137,,11585,3312,1994-03-01,FIAT,2019-10-14,,,363.96,2004.0,February,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3312.0,South Holland,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,9.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,0,-1
Insuro,Calculatenewpremium,5138,,12611,1648,1995-04-01,SUZUKI,2019-10-14,,,0.0,2006.0,December,N,N,N,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,1648.0,North Holland,7.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,5.0,10.0,,6.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,6.0,2.0,5.0,6.0,5.0,0,-1
Insuro,Personaloffer,5139,,12611,1648,1996-04-01,VOLKSWAGEN,2019-10-14,,,388.44,2003.0,March,Y,,,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,1648.0,North Holland,7.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,5.0,10.0,,6.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,6.0,2.0,5.0,6.0,5.0,0,-1
Insuro,Incompleterequest,5140,,10470,1067,1989-09-01,VOLKSWAGEN,2019-10-14,,,360.72,2006.0,September,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,1067.0,North Holland,1.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,8.0,11.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,0,-1
T&B,Calculatenewpremium,5141,,12612,3037,1998-09-01,VOLKSWAGEN,2019-10-14,,,,2014.0,June,N,N,N,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3037.0,South Holland,1.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,0,-1
T&B,Tailoredofferrejected,5142,,12612,3037,1998-09-01,VOLKSWAGEN,2019-10-14,,,0.0,2014.0,June,N,N,N,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,3037.0,South Holland,1.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,0,-1
Seguros International Ltd.,Policycreated,5143,11199.0,12613,8061,1976-10-01,TOYOTA,2019-10-14,2019-10-14,2019-10-15,491.76,2009.0,August,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,8061.0,Overijssel,6.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,6.0,,9.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,6.0,6.0,5.0,1,1
other,Tailoredofferwithdrawn,5144,,12614,1401,1972-04-01,FORD,2019-10-14,,,384.96,2006.0,January,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0,North Holland,4.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,4.0,7.0,,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,0,-1
T&B,Policycreated,5145,11200.0,12615,3941,1992-11-01,AUDI,2019-10-14,2019-10-14,2019-10-15,472.32,2000.0,May,Y,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,3941.0,Utrecht,6.0,6.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,10.0,,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,6.0,4.0,1,1
other,Calculatenewpremium,5146,,12616,6267,1948-07-01,RENAULT,2019-10-14,,,400.8,2015.0,December,,,Y,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,6267.0,Limburg,7.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,7.0,,9.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,3.0,5.0,0,-1
other,Incompleterequest,5147,,12617,4537,1995-05-01,BMW,2019-10-15,,,748.44,2008.0,October,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,4537.0,Zeeland,4.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,9.0,,9.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,6.0,2.0,5.0,0,-1
other,Incompleterequest,5148,,12618,4571,1964-08-01,TOYOTA,2019-10-15,,,616.56,2009.0,January,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,4571.0,Zeeland,6.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,5.0,5.0,8.0,,9.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,6.0,5.0,5.0,0,-1
T&B,Calculatenewpremium,5149,,12607,8032,1970-01-01,FORD,2019-10-15,,,415.44,2007.0,August,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,Overijssel,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,8.0,,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,0,-1
other,Incompleterequest,5150,,12619,6718,1974-07-01,AUDI,2019-10-15,,,1236.72,2015.0,September,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,6718.0,Gelderland,3.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,6.0,5.0,7.0,,6.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,6.0,4.0,5.0,6.0,5.0,0,-1
T&B,Waitresponsebackoffice,5151,11201.0,12607,8032,1970-01-01,FORD,2019-10-15,2019-10-15,2019-10-16,369.12,2007.0,August,,Y,,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,Overijssel,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,8.0,,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,0,1
other,Calculatenewpremium,5152,,12620,2912,1991-03-01,VOLKSWAGEN,2019-10-15,,,688.44,2006.0,March,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,2912.0,South Holland,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,9.0,,6.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,6.0,2.0,4.0,6.0,5.0,0,-1
T&B,Tailoredofferrequested,5153,,12621,2517,1980-01-01,BMW,2019-10-15,,,0.0,2011.0,August,N,N,N,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,2517.0,South Holland,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
Insuro,Calculatenewpremium,5154,,12622,2221,1964-05-01,OPEL,2019-10-15,,,462.72,2001.0,November,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0,South Holland,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,6.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0,-1
other,Personaloffer,5155,,12623,4671,1954-07-01,VOLVO,2019-10-15,,,396.6,2005.0,May,Y,,,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,4671.0,North Brabant,6.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,4.0,6.0,,9.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,5.0,0,-1
other,Policycreated,5156,11202.0,12614,1401,1972-04-01,FORD,2019-10-15,2019-10-15,2019-10-16,282.36,2006.0,January,,Y,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0,North Holland,4.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,4.0,7.0,,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,1,1
other,Incompleterequest,5157,,12624,8226,1968-05-01,RENAULT,2019-10-15,,,597.36,2016.0,March,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,8226.0,Flevoland,3.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,6.0,5.0,7.0,,6.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,4.0,5.0,6.0,5.0,0,-1
other,Calculatenewpremium,5158,,12624,8226,1968-05-01,RENAULT,2019-10-15,,,440.4,2016.0,March,,Y,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,8226.0,Flevoland,3.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,6.0,5.0,7.0,,6.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,4.0,5.0,6.0,5.0,0,-1
T&B,Incompleterequest,5159,,12625,7041,1983-07-01,VOLKSWAGEN,2019-10-15,,,370.8,2009.0,November,Y,,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,7041.0,Gelderland,6.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,6.0,8.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0,-1
T&B,Incompleterequest,5160,,12626,7576,1949-09-01,MITSUBISHI,2019-10-15,,,709.44,2008.0,July,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,7576.0,Overijssel,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,7.0,3.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0,-1
T&B,Calculatenewpremium,5161,,12627,6835,1936-04-01,BMW,2019-10-15,,,,2001.0,February,N,N,N,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,6835.0,Gelderland,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,,9.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,-1
other,Personaloffer,5162,,12018,1052,1984-03-01,FORD,2019-10-15,,,283.44,2000.0,January,Y,,,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0,North Holland,1.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,10.0,6.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,2.0,0,-1
other,Incompleterequest,5163,,12628,4535,1965-04-01,SUZUKI,2019-10-15,,,366.72,2010.0,August,Y,,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,4535.0,Zeeland,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,10.0,,9.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,5.0,0,-1
other,Incompleterequest,5164,,12629,7511,1989-07-01,SKODA,2019-10-15,,,568.44,2012.0,August,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,7511.0,Overijssel,2.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,12.0,9.0,1.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,6.0,1.0,0,-1
other,Incompleterequest,5165,,12630,7511,1989-07-01,SKODA,2019-10-15,,,564.24,2012.0,August,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,7511.0,Overijssel,2.0,5.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,9.0,,1.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,6.0,6.0,2.0,0,-1
Insuro,Incompleterequest,5166,,12631,1531,1998-09-01,RENAULT,2019-10-15,,,584.52,2013.0,April,Y,,,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,1531.0,North Holland,5.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,6.0,5.0,10.0,,6.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0,5.0,6.0,5.0,0,-1
other,Incompleterequest,5167,,12632,7641,,RENAULT,2019-10-15,,,464.88,2015.0,August,,,Y,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,7641.0,Overijssel,5.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,6.0,5.0,9.0,,6.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,6.0,5.0,0,-1
